,asin,data_date,ordered_units
15086,B07VXVFKWV,2020-09-10,15
15087,B07VXVFKWV,2020-09-11,16
15088,B07VXVFKWV,2020-09-12,17
15089,B07VXVFKWV,2020-09-13,13
15090,B07VXVFKWV,2020-09-14,12
15091,B07VXVFKWV,2020-09-15,14
15092,B07VXVFKWV,2020-09-16,25
15093,B07VXVFKWV,2020-09-17,10
15094,B07VXVFKWV,2020-09-18,10
15095,B07VXVFKWV,2020-09-19,12
15096,B07VXVFKWV,2020-09-20,23
15097,B07VXVFKWV,2020-09-21,12
15098,B07VXVFKWV,2020-09-22,9
15099,B07VXVFKWV,2020-09-23,11
15100,B07VXVFKWV,2020-09-24,15
15101,B07VXVFKWV,2020-09-25,9
15102,B07VXVFKWV,2020-09-26,17
15103,B07VXVFKWV,2020-09-27,13
15104,B07VXVFKWV,2020-09-28,2
15105,B07VXVFKWV,2020-09-29,7
15106,B07VXVFKWV,2020-09-30,7
15107,B07VXVFKWV,2020-10-01,7
15108,B07VXVFKWV,2020-10-02,9
15109,B07VXVFKWV,2020-10-03,11
15110,B07VXVFKWV,2020-10-04,10
15111,B07VXVFKWV,2020-10-05,10
15112,B07VXVFKWV,2020-10-06,6
15113,B07VXVFKWV,2020-10-07,7
15114,B07VXVFKWV,2020-10-08,4
15115,B07VXVFKWV,2020-10-09,5
15116,B07VXVFKWV,2020-10-10,4
15117,B07VXVFKWV,2020-10-11,6
15118,B07VXVFKWV,2020-10-12,6
15119,B07VXVFKWV,2020-10-13,10
15120,B07VXVFKWV,2020-10-14,229
15121,B07VXVFKWV,2020-10-15,6
15122,B07VXVFKWV,2020-10-16,20
15123,B07VXVFKWV,2020-10-17,15
15124,B07VXVFKWV,2020-10-18,27
15125,B07VXVFKWV,2020-10-19,16
15126,B07VXVFKWV,2020-10-20,14
15127,B07VXVFKWV,2020-10-21,17
15128,B07VXVFKWV,2020-10-22,19
15129,B07VXVFKWV,2020-10-23,17
15130,B07VXVFKWV,2020-10-24,14
15131,B07VXVFKWV,2020-10-25,21
15132,B07VXVFKWV,2020-10-26,20
15133,B07VXVFKWV,2020-10-27,24
15134,B07VXVFKWV,2020-10-28,25
15135,B07VXVFKWV,2020-10-29,19
15136,B07VXVFKWV,2020-10-30,16
15137,B07VXVFKWV,2020-10-31,25
15138,B07VXVFKWV,2020-11-01,21
15139,B07VXVFKWV,2020-11-02,19
15140,B07VXVFKWV,2020-11-03,25
15141,B07VXVFKWV,2020-11-04,16
15142,B07VXVFKWV,2020-11-05,24
15143,B07VXVFKWV,2020-11-06,23
15144,B07VXVFKWV,2020-11-07,35
15145,B07VXVFKWV,2020-11-08,31
15146,B07VXVFKWV,2020-11-09,20
15147,B07VXVFKWV,2020-11-10,18
15148,B07VXVFKWV,2020-11-11,20
15149,B07VXVFKWV,2020-11-12,24
15150,B07VXVFKWV,2020-11-13,23
15151,B07VXVFKWV,2020-11-14,24
15152,B07VXVFKWV,2020-11-15,30
15153,B07VXVFKWV,2020-11-16,30
15154,B07VXVFKWV,2020-11-17,27
15155,B07VXVFKWV,2020-11-18,31
15156,B07VXVFKWV,2020-11-19,31
15157,B07VXVFKWV,2020-11-20,31
15158,B07VXVFKWV,2020-11-21,28
15159,B07VXVFKWV,2020-11-22,36
15160,B07VXVFKWV,2020-11-23,20
15161,B07VXVFKWV,2020-11-24,28
15162,B07VXVFKWV,2020-11-25,18
15163,B07VXVFKWV,2020-11-26,32
15164,B07VXVFKWV,2020-11-27,56
15165,B07VXVFKWV,2020-11-28,32
15166,B07VXVFKWV,2020-11-29,38
15167,B07VXVFKWV,2020-11-30,68
15168,B07VXVFKWV,2020-12-01,23
15169,B07VXVFKWV,2020-12-02,47
15170,B07VXVFKWV,2020-12-03,31
15171,B07VXVFKWV,2020-12-04,42
15172,B07VXVFKWV,2020-12-05,56
15173,B07VXVFKWV,2020-12-06,50
15174,B07VXVFKWV,2020-12-07,49
15175,B07VXVFKWV,2020-12-08,48
15176,B07VXVFKWV,2020-12-09,45
15177,B07VXVFKWV,2020-12-10,32
15178,B07VXVFKWV,2020-12-11,42
15179,B07VXVFKWV,2020-12-12,35
15180,B07VXVFKWV,2020-12-13,43
15181,B07VXVFKWV,2020-12-14,46
15182,B07VXVFKWV,2020-12-15,30
15183,B07VXVFKWV,2020-12-16,42
15184,B07VXVFKWV,2020-12-17,62
15185,B07VXVFKWV,2020-12-18,47
15186,B07VXVFKWV,2020-12-19,49
15187,B07VXVFKWV,2020-12-20,39
15188,B07VXVFKWV,2020-12-21,43
15189,B07VXVFKWV,2020-12-22,28
15190,B07VXVFKWV,2020-12-23,20
15191,B07VXVFKWV,2020-12-24,16
15192,B07VXVFKWV,2020-12-25,27
15193,B07VXVFKWV,2020-12-26,36
15194,B07VXVFKWV,2020-12-27,43
15195,B07VXVFKWV,2020-12-28,41
15196,B07VXVFKWV,2020-12-29,28
15197,B07VXVFKWV,2020-12-30,44
15198,B07VXVFKWV,2020-12-31,21
15199,B07VXVFKWV,2021-01-01,41
15200,B07VXVFKWV,2021-01-02,43
15201,B07VXVFKWV,2021-01-03,47
15202,B07VXVFKWV,2021-01-04,78
15203,B07VXVFKWV,2021-01-05,64
15204,B07VXVFKWV,2021-01-06,63
15205,B07VXVFKWV,2021-01-07,65
15206,B07VXVFKWV,2021-01-08,53
15207,B07VXVFKWV,2021-01-09,52
15208,B07VXVFKWV,2021-01-10,52
15209,B07VXVFKWV,2021-01-11,50
15210,B07VXVFKWV,2021-01-12,55
15211,B07VXVFKWV,2021-01-13,41
15212,B07VXVFKWV,2021-01-14,65
15213,B07VXVFKWV,2021-01-15,37
15214,B07VXVFKWV,2021-01-16,42
15215,B07VXVFKWV,2021-01-17,56
15216,B07VXVFKWV,2021-01-18,32
15217,B07VXVFKWV,2021-01-19,63
15218,B07VXVFKWV,2021-01-20,29
15219,B07VXVFKWV,2021-01-21,49
15220,B07VXVFKWV,2021-01-22,42
15221,B07VXVFKWV,2021-01-23,51
15222,B07VXVFKWV,2021-01-24,62
15223,B07VXVFKWV,2021-01-25,57
15224,B07VXVFKWV,2021-01-26,46
15225,B07VXVFKWV,2021-01-28,62
15226,B07VXVFKWV,2021-01-29,42
15227,B07VXVFKWV,2021-01-30,55
15228,B07VXVFKWV,2021-02-02,29
15229,B07VXVFKWV,2021-02-04,35
15230,B07VXVFKWV,2021-02-05,28
15231,B07VXVFKWV,2021-02-06,35
15232,B07VXVFKWV,2021-02-07,33
15233,B07VXVFKWV,2021-02-08,26
15234,B07VXVFKWV,2021-02-09,27
15235,B07VXVFKWV,2021-02-10,41
15236,B07VXVFKWV,2021-02-11,23
15237,B07VXVFKWV,2021-02-12,37
15238,B07VXVFKWV,2021-02-13,27
15239,B07VXVFKWV,2021-02-14,35
15240,B07VXVFKWV,2021-02-15,32
15241,B07VXVFKWV,2021-02-16,34
15242,B07VXVFKWV,2021-02-17,42
15243,B07VXVFKWV,2021-02-18,24
15244,B07VXVFKWV,2021-02-19,27
15245,B07VXVFKWV,2021-02-20,33
15246,B07VXVFKWV,2021-02-21,41
15247,B07VXVFKWV,2021-02-22,30
15248,B07VXVFKWV,2021-02-23,34
15249,B07VXVFKWV,2021-02-24,29
15250,B07VXVFKWV,2021-02-25,26
15251,B07VXVFKWV,2021-02-26,29
15252,B07VXVFKWV,2021-02-27,33
15253,B07VXVFKWV,2021-02-28,35
15254,B07VXVFKWV,2021-03-01,24
15255,B07VXVFKWV,2021-03-02,23
15256,B07VXVFKWV,2021-03-03,21
15257,B07VXVFKWV,2021-03-04,23
15258,B07VXVFKWV,2021-03-05,21
15259,B07VXVFKWV,2021-03-06,19
15260,B07VXVFKWV,2021-03-07,24
15261,B07VXVFKWV,2021-03-08,25
15262,B07VXVFKWV,2021-03-09,20
15263,B07VXVFKWV,2021-03-10,21
15264,B07VXVFKWV,2021-03-11,19
15265,B07VXVFKWV,2021-03-12,10
15266,B07VXVFKWV,2021-03-13,17
15267,B07VXVFKWV,2021-03-14,22
15268,B07VXVFKWV,2021-03-15,25
15269,B07VXVFKWV,2021-03-16,20
15270,B07VXVFKWV,2021-03-17,28
15271,B07VXVFKWV,2021-03-18,23
15272,B07VXVFKWV,2021-03-19,18
15273,B07VXVFKWV,2021-03-20,18
15274,B07VXVFKWV,2021-03-21,27
15275,B07VXVFKWV,2021-03-22,25
15276,B07VXVFKWV,2021-03-23,27
15277,B07VXVFKWV,2021-03-24,19
15278,B07VXVFKWV,2021-03-25,21
15279,B07VXVFKWV,2021-03-26,24
15280,B07VXVFKWV,2021-03-27,14
15281,B07VXVFKWV,2021-03-28,28
15282,B07VXVFKWV,2021-03-29,22
15283,B07VXVFKWV,2021-03-30,15
15284,B07VXVFKWV,2021-03-31,25
15285,B07VXVFKWV,2021-04-01,17
15286,B07VXVFKWV,2021-04-02,23
15287,B07VXVFKWV,2021-04-03,31
15288,B07VXVFKWV,2021-04-04,23
15289,B07VXVFKWV,2021-04-05,23
15290,B07VXVFKWV,2021-04-06,30
15291,B07VXVFKWV,2021-04-07,28
15292,B07VXVFKWV,2021-04-08,20
15293,B07VXVFKWV,2021-04-09,27
15294,B07VXVFKWV,2021-04-10,19
15295,B07VXVFKWV,2021-04-11,23
15296,B07VXVFKWV,2021-04-12,26
15297,B07VXVFKWV,2021-04-13,18
15298,B07VXVFKWV,2021-04-14,18
15299,B07VXVFKWV,2021-04-15,24
15300,B07VXVFKWV,2021-04-16,20
15301,B07VXVFKWV,2021-04-17,23
15302,B07VXVFKWV,2021-04-18,30
15303,B07VXVFKWV,2021-04-19,13
15304,B07VXVFKWV,2021-04-20,15
15305,B07VXVFKWV,2021-04-21,23
15306,B07VXVFKWV,2021-04-22,20
15307,B07VXVFKWV,2021-04-23,23
15308,B07VXVFKWV,2021-04-24,20
15309,B07VXVFKWV,2021-04-25,22
15310,B07VXVFKWV,2021-04-26,22
15311,B07VXVFKWV,2021-04-27,23
15312,B07VXVFKWV,2021-04-28,18
15313,B07VXVFKWV,2021-04-29,16
15314,B07VXVFKWV,2021-04-30,20
15315,B07VXVFKWV,2021-05-01,22
15316,B07VXVFKWV,2021-05-02,27
15317,B07VXVFKWV,2021-05-03,35
15318,B07VXVFKWV,2021-05-04,24
15319,B07VXVFKWV,2021-05-05,21
15320,B07VXVFKWV,2021-05-06,23
15321,B07VXVFKWV,2021-05-07,16
15322,B07VXVFKWV,2021-05-08,24
15323,B07VXVFKWV,2021-05-09,32
15324,B07VXVFKWV,2021-05-10,25
15325,B07VXVFKWV,2021-05-11,20
15326,B07VXVFKWV,2021-05-12,20
15327,B07VXVFKWV,2021-05-13,25
15328,B07VXVFKWV,2021-05-14,17
15329,B07VXVFKWV,2021-05-15,23
15330,B07VXVFKWV,2021-05-16,26
15331,B07VXVFKWV,2021-05-17,20
15332,B07VXVFKWV,2021-05-18,30
15333,B07VXVFKWV,2021-05-19,17
15334,B07VXVFKWV,2021-05-20,31
15335,B07VXVFKWV,2021-05-21,23
15336,B07VXVFKWV,2021-05-22,26
15337,B07VXVFKWV,2021-05-23,35
15338,B07VXVFKWV,2021-05-24,31
15339,B07VXVFKWV,2021-05-25,33
15340,B07VXVFKWV,2021-05-26,20
15341,B07VXVFKWV,2021-05-27,24
15342,B07VXVFKWV,2021-05-28,20
15343,B07VXVFKWV,2021-05-29,24
15344,B07VXVFKWV,2021-05-30,29
15345,B07VXVFKWV,2021-05-31,36
15346,B07VXVFKWV,2021-06-01,38
15347,B07VXVFKWV,2021-06-02,14
15348,B07VXVFKWV,2021-06-03,20
15349,B07VXVFKWV,2021-06-04,12
15350,B07VXVFKWV,2021-06-05,15
15351,B07VXVFKWV,2021-06-06,11
15352,B07VXVFKWV,2021-06-07,12
15353,B07VXVFKWV,2021-06-08,12
15354,B07VXVFKWV,2021-06-09,13
15355,B07VXVFKWV,2021-06-10,11
15356,B07VXVFKWV,2021-06-11,11
15357,B07VXVFKWV,2021-06-12,8
15358,B07VXVFKWV,2021-06-13,6
15359,B07VXVFKWV,2021-06-14,8
15360,B07VXVFKWV,2021-06-15,6
15361,B07VXVFKWV,2021-06-16,9
15362,B07VXVFKWV,2021-06-17,9
15363,B07VXVFKWV,2021-06-18,9
15364,B07VXVFKWV,2021-06-19,5
15365,B07VXVFKWV,2021-06-20,11
15366,B07VXVFKWV,2021-06-21,16
15367,B07VXVFKWV,2021-06-22,14
15368,B07VXVFKWV,2021-06-23,4
15369,B07VXVFKWV,2021-06-24,8
15370,B07VXVFKWV,2021-06-25,8
15371,B07VXVFKWV,2021-06-26,4
15372,B07VXVFKWV,2021-06-27,9
15373,B07VXVFKWV,2021-06-28,8
15374,B07VXVFKWV,2021-06-29,5
15375,B07VXVFKWV,2021-06-30,9
15376,B07VXVFKWV,2021-07-01,6
15377,B07VXVFKWV,2021-07-02,8
15378,B07VXVFKWV,2021-07-03,6
15379,B07VXVFKWV,2021-07-04,5
15380,B07VXVFKWV,2021-07-05,6
15381,B07VXVFKWV,2021-07-06,10
15382,B07VXVFKWV,2021-07-07,11
15383,B07VXVFKWV,2021-07-08,6
15384,B07VXVFKWV,2021-07-09,12
15385,B07VXVFKWV,2021-07-10,6
15386,B07VXVFKWV,2021-07-11,10
15387,B07VXVFKWV,2021-07-12,10
15388,B07VXVFKWV,2021-07-13,8
15389,B07VXVFKWV,2021-07-14,13
15390,B07VXVFKWV,2021-07-15,12
15391,B07VXVFKWV,2021-07-16,8
15392,B07VXVFKWV,2021-07-17,6
15393,B07VXVFKWV,2021-07-18,4
15394,B07VXVFKWV,2021-07-19,12
15395,B07VXVFKWV,2021-07-20,13
15396,B07VXVFKWV,2021-07-21,11
15397,B07VXVFKWV,2021-07-22,12
15398,B07VXVFKWV,2021-07-23,12
15399,B07VXVFKWV,2021-07-24,8
15400,B07VXVFKWV,2021-07-25,13
15401,B07VXVFKWV,2021-07-26,4
15402,B07VXVFKWV,2021-07-27,14
15403,B07VXVFKWV,2021-07-28,12
15404,B07VXVFKWV,2021-07-29,10
15405,B07VXVFKWV,2021-07-30,7
15406,B07VXVFKWV,2021-07-31,6
15407,B07VXVFKWV,2021-08-01,7
15408,B07VXVFKWV,2021-08-02,15
15409,B07VXVFKWV,2021-08-03,11
15410,B07VXVFKWV,2021-08-04,7
15411,B07VXVFKWV,2021-08-05,14
15412,B07VXVFKWV,2021-08-06,18
15413,B07VXVFKWV,2021-08-07,21
15414,B07VXVFKWV,2021-08-08,19
15415,B07VXVFKWV,2021-08-09,22
15416,B07VXVFKWV,2021-08-10,24
15417,B07VXVFKWV,2021-08-11,8
15418,B07VXVFKWV,2021-08-12,19
15419,B07VXVFKWV,2021-08-13,21
15420,B07VXVFKWV,2021-08-14,25
15421,B07VXVFKWV,2021-08-15,23
15422,B07VXVFKWV,2021-08-16,23
15423,B07VXVFKWV,2021-08-17,16
15424,B07VXVFKWV,2021-08-18,30
15425,B07VXVFKWV,2021-08-19,21
15426,B07VXVFKWV,2021-08-20,17
15427,B07VXVFKWV,2021-08-21,19
15428,B07VXVFKWV,2021-08-22,28
15429,B07W67NQMN,2019-12-02,308
15430,B07W67NQMN,2019-12-03,58
15431,B07W67NQMN,2019-12-04,80
15432,B07W67NQMN,2019-12-05,76
15433,B07W67NQMN,2019-12-06,73
15434,B07W67NQMN,2019-12-07,78
15435,B07W67NQMN,2019-12-08,102
15436,B07W67NQMN,2019-12-09,223
15437,B07W67NQMN,2019-12-10,275
15438,B07W67NQMN,2019-12-11,246
15439,B07W67NQMN,2019-12-12,177
15440,B07W67NQMN,2019-12-13,193
15441,B07W67NQMN,2019-12-14,157
15442,B07W67NQMN,2019-12-15,185
15443,B07W67NQMN,2019-12-16,231
15444,B07W67NQMN,2019-12-17,350
15445,B07W67NQMN,2019-12-18,401
15446,B07W67NQMN,2019-12-19,330
15447,B07W67NQMN,2019-12-20,311
15448,B07W67NQMN,2019-12-21,370
15449,B07W67NQMN,2019-12-22,318
15450,B07W67NQMN,2019-12-23,158
15451,B07W67NQMN,2019-12-24,31
15452,B07W67NQMN,2019-12-25,52
15453,B07W67NQMN,2019-12-26,101
15454,B07W67NQMN,2019-12-27,77
15455,B07W67NQMN,2019-12-28,88
15456,B07W67NQMN,2019-12-29,112
15457,B07W67NQMN,2019-12-30,86
15458,B07W67NQMN,2019-12-31,96
15459,B07W67NQMN,2020-01-01,104
15460,B07W67NQMN,2020-01-02,101
15461,B07W67NQMN,2020-01-03,104
15462,B07W67NQMN,2020-01-04,133
15463,B07W67NQMN,2020-01-05,271
15464,B07W67NQMN,2020-01-06,180
15465,B07W67NQMN,2020-01-07,165
15466,B07W67NQMN,2020-01-08,140
15467,B07W67NQMN,2020-01-09,119
15468,B07W67NQMN,2020-01-10,105
15469,B07W67NQMN,2020-01-11,129
15470,B07W67NQMN,2020-01-12,137
15471,B07W67NQMN,2020-01-13,111
15472,B07W67NQMN,2020-01-14,70
15473,B07W67NQMN,2020-01-15,119
15474,B07W67NQMN,2020-01-16,120
15475,B07W67NQMN,2020-01-17,133
15476,B07W67NQMN,2020-01-18,120
15477,B07W67NQMN,2020-01-19,140
15478,B07W67NQMN,2020-01-20,130
15479,B07W67NQMN,2020-01-21,68
15480,B07W67NQMN,2020-01-22,34
15481,B07W67NQMN,2020-01-23,1137
15482,B07W67NQMN,2020-01-24,78
15483,B07W67NQMN,2020-01-25,0
15484,B07W67NQMN,2020-01-28,73
15485,B07W67NQMN,2020-01-29,55
15486,B07W67NQMN,2020-01-30,62
15487,B07W67NQMN,2020-01-31,45
15488,B07W67NQMN,2020-02-01,55
15489,B07W67NQMN,2020-02-02,89
15490,B07W67NQMN,2020-02-03,74
15491,B07W67NQMN,2020-02-04,75
15492,B07W67NQMN,2020-02-05,61
15493,B07W67NQMN,2020-02-06,65
15494,B07W67NQMN,2020-02-07,59
15495,B07W67NQMN,2020-02-08,62
15496,B07W67NQMN,2020-02-09,74
15497,B07W67NQMN,2020-02-10,80
15498,B07W67NQMN,2020-02-11,86
15499,B07W67NQMN,2020-02-12,123
15500,B07W67NQMN,2020-02-13,68
15501,B07W67NQMN,2020-02-14,65
15502,B07W67NQMN,2020-02-15,82
15503,B07W67NQMN,2020-02-16,99
15504,B07W67NQMN,2020-02-17,102
15505,B07W67NQMN,2020-02-18,62
15506,B07W67NQMN,2020-02-19,106
15507,B07W67NQMN,2020-02-20,68
15508,B07W67NQMN,2020-02-21,67
15509,B07W67NQMN,2020-02-22,91
15510,B07W67NQMN,2020-02-23,105
15511,B07W67NQMN,2020-02-24,73
15512,B07W67NQMN,2020-02-25,66
15513,B07W67NQMN,2020-02-26,87
15514,B07W67NQMN,2020-02-27,76
15515,B07W67NQMN,2020-02-28,81
15516,B07W67NQMN,2020-02-29,34
15517,B07W67NQMN,2020-03-01,45
15518,B07W67NQMN,2020-03-02,37
15519,B07W67NQMN,2020-03-03,89
15520,B07W67NQMN,2020-03-04,93
15521,B07W67NQMN,2020-03-05,95
15522,B07W67NQMN,2020-03-06,81
15523,B07W67NQMN,2020-03-07,108
15524,B07W67NQMN,2020-03-08,109
15525,B07W67NQMN,2020-03-09,75
15526,B07W67NQMN,2020-03-10,65
15527,B07W67NQMN,2020-03-11,66
15528,B07W67NQMN,2020-03-12,61
15529,B07W67NQMN,2020-03-13,75
15530,B07W67NQMN,2020-03-14,95
15531,B07W67NQMN,2020-03-15,86
15532,B07W67NQMN,2020-03-16,81
15533,B07W67NQMN,2020-03-17,111
15534,B07W67NQMN,2020-03-18,78
15535,B07W67NQMN,2020-03-19,92
15536,B07W67NQMN,2020-03-20,68
15537,B07W67NQMN,2020-03-21,116
15538,B07W67NQMN,2020-03-22,60
15539,B07W67NQMN,2020-03-23,46
15540,B07W67NQMN,2020-03-24,7
15541,B07W67NQMN,2020-03-25,15
15542,B07W67NQMN,2020-03-26,17
15543,B07W67NQMN,2020-03-27,40
15544,B07W67NQMN,2020-03-28,59
15545,B07W67NQMN,2020-03-29,64
15546,B07W67NQMN,2020-03-30,54
15547,B07W67NQMN,2020-03-31,54
15548,B07W67NQMN,2020-04-01,41
15549,B07W67NQMN,2020-04-02,44
15550,B07W67NQMN,2020-04-03,44
15551,B07W67NQMN,2020-04-04,61
15552,B07W67NQMN,2020-04-05,59
15553,B07W67NQMN,2020-04-06,52
15554,B07W67NQMN,2020-04-07,66
15555,B07W67NQMN,2020-04-08,42
15556,B07W67NQMN,2020-04-09,46
15557,B07W67NQMN,2020-04-10,51
15558,B07W67NQMN,2020-04-11,45
15559,B07W67NQMN,2020-04-12,76
15560,B07W67NQMN,2020-04-13,44
15561,B07W67NQMN,2020-04-14,74
15562,B07W67NQMN,2020-04-15,114
15563,B07W67NQMN,2020-04-16,68
15564,B07W67NQMN,2020-04-17,62
15565,B07W67NQMN,2020-04-18,70
15566,B07W67NQMN,2020-04-19,72
15567,B07W67NQMN,2020-04-20,59
15568,B07W67NQMN,2020-04-21,49
15569,B07W67NQMN,2020-04-22,34
15570,B07W67NQMN,2020-04-23,61
15571,B07W67NQMN,2020-04-24,52
15572,B07W67NQMN,2020-04-25,101
15573,B07W67NQMN,2020-04-26,129
15574,B07W67NQMN,2020-04-27,132
15575,B07W67NQMN,2020-04-28,139
15576,B07W67NQMN,2020-04-29,137
15577,B07W67NQMN,2020-04-30,124
15578,B07W67NQMN,2020-05-01,153
15579,B07W67NQMN,2020-05-02,163
15580,B07W67NQMN,2020-05-03,162
15581,B07W67NQMN,2020-05-04,165
15582,B07W67NQMN,2020-05-05,150
15583,B07W67NQMN,2020-05-06,157
15584,B07W67NQMN,2020-05-07,125
15585,B07W67NQMN,2020-05-08,174
15586,B07W67NQMN,2020-05-09,206
15587,B07W67NQMN,2020-05-10,218
15588,B07W67NQMN,2020-05-11,143
15589,B07W67NQMN,2020-05-12,89
15590,B07W67NQMN,2020-05-13,95
15591,B07W67NQMN,2020-05-14,106
15592,B07W67NQMN,2020-05-15,77
15593,B07W67NQMN,2020-05-16,112
15594,B07W67NQMN,2020-05-17,148
15595,B07W67NQMN,2020-05-18,123
15596,B07W67NQMN,2020-05-19,119
15597,B07W67NQMN,2020-05-20,114
15598,B07W67NQMN,2020-05-21,112
15599,B07W67NQMN,2020-05-22,114
15600,B07W67NQMN,2020-05-23,114
15601,B07W67NQMN,2020-05-24,123
15602,B07W67NQMN,2020-05-25,139
15603,B07W67NQMN,2020-05-26,136
15604,B07W67NQMN,2020-05-27,131
15605,B07W67NQMN,2020-05-28,115
15606,B07W67NQMN,2020-05-29,105
15607,B07W67NQMN,2020-05-30,124
15608,B07W67NQMN,2020-05-31,116
15609,B07W67NQMN,2020-06-01,91
15610,B07W67NQMN,2020-06-02,98
15611,B07W67NQMN,2020-06-03,109
15612,B07W67NQMN,2020-06-04,86
15613,B07W67NQMN,2020-06-05,73
15614,B07W67NQMN,2020-06-06,86
15615,B07W67NQMN,2020-06-07,128
15616,B07W67NQMN,2020-06-08,110
15617,B07W67NQMN,2020-06-09,95
15618,B07W67NQMN,2020-06-10,74
15619,B07W67NQMN,2020-06-11,108
15620,B07W67NQMN,2020-06-12,100
15621,B07W67NQMN,2020-06-13,96
15622,B07W67NQMN,2020-06-14,138
15623,B07W67NQMN,2020-06-15,126
15624,B07W67NQMN,2020-06-16,119
15625,B07W67NQMN,2020-06-17,122
15626,B07W67NQMN,2020-06-18,116
15627,B07W67NQMN,2020-06-19,86
15628,B07W67NQMN,2020-06-20,106
15629,B07W67NQMN,2020-06-21,106
15630,B07W67NQMN,2020-06-22,84
15631,B07W67NQMN,2020-06-23,88
15632,B07W67NQMN,2020-06-24,88
15633,B07W67NQMN,2020-06-25,102
15634,B07W67NQMN,2020-06-26,92
15635,B07W67NQMN,2020-06-27,120
15636,B07W67NQMN,2020-06-28,126
15637,B07W67NQMN,2020-06-29,107
15638,B07W67NQMN,2020-06-30,107
15639,B07W67NQMN,2020-07-01,262
15640,B07W67NQMN,2020-07-02,224
15641,B07W67NQMN,2020-07-03,186
15642,B07W67NQMN,2020-07-04,158
15643,B07W67NQMN,2020-07-05,218
15644,B07W67NQMN,2020-07-06,0
15645,B07W67NQMN,2020-07-13,36
15646,B07W67NQMN,2020-07-14,67
15647,B07W67NQMN,2020-07-15,51
15648,B07W67NQMN,2020-07-16,72
15649,B07W67NQMN,2020-07-17,56
15650,B07W67NQMN,2020-07-18,77
15651,B07W67NQMN,2020-07-19,230
15652,B07W67NQMN,2020-07-20,123
15653,B07W67NQMN,2020-07-21,117
15654,B07W67NQMN,2020-07-22,193
15655,B07W67NQMN,2020-07-23,132
15656,B07W67NQMN,2020-07-24,127
15657,B07W67NQMN,2020-07-25,146
15658,B07W67NQMN,2020-07-26,147
15659,B07W67NQMN,2020-07-27,130
15660,B07W67NQMN,2020-07-28,60
15661,B07W67NQMN,2020-07-29,65
15662,B07W67NQMN,2020-07-30,58
15663,B07W67NQMN,2020-07-31,23
15664,B07W67NQMN,2020-08-01,0
15665,B07W67NQMN,2020-08-02,3
15666,B07W67NQMN,2020-08-03,0
15667,B07W67NQMN,2020-08-04,0
15668,B07W67NQMN,2020-08-05,1
15669,B07W67NQMN,2020-08-06,2
15670,B07W67NQMN,2020-08-07,30
15671,B07W67NQMN,2020-08-08,43
15672,B07W67NQMN,2020-08-09,69
15673,B07W67NQMN,2020-08-10,46
15674,B07W67NQMN,2020-08-11,51
15675,B07W67NQMN,2020-08-12,51
15676,B07W67NQMN,2020-08-13,69
15677,B07W67NQMN,2020-08-14,54
15678,B07W67NQMN,2020-08-15,37
15679,B07W67NQMN,2020-08-16,72
15680,B07W67NQMN,2020-08-17,51
15681,B07W67NQMN,2020-08-18,58
15682,B07W67NQMN,2020-08-19,48
15683,B07W67NQMN,2020-08-20,63
15684,B07W67NQMN,2020-08-21,44
15685,B07W67NQMN,2020-08-22,49
15686,B07W67NQMN,2020-08-23,57
15687,B07W67NQMN,2020-08-24,37
15688,B07W67NQMN,2020-08-25,34
15689,B07W67NQMN,2020-08-26,39
15690,B07W67NQMN,2020-08-27,38
15691,B07W67NQMN,2020-08-28,34
15692,B07W67NQMN,2020-08-29,56
15693,B07W67NQMN,2020-08-30,43
15694,B07W67NQMN,2020-08-31,46
15695,B07W67NQMN,2020-09-01,45
15696,B07W67NQMN,2020-09-02,49
15697,B07W67NQMN,2020-09-03,33
15698,B07W67NQMN,2020-09-04,34
15699,B07W67NQMN,2020-09-05,39
15700,B07W67NQMN,2020-09-06,32
15701,B07W67NQMN,2020-09-07,57
15702,B07W67NQMN,2020-09-08,25
15703,B07W67NQMN,2020-09-09,28
15704,B07W67NQMN,2020-09-10,46
15705,B07W67NQMN,2020-09-11,33
15706,B07W67NQMN,2020-09-12,42
15707,B07W67NQMN,2020-09-13,53
15708,B07W67NQMN,2020-09-14,40
15709,B07W67NQMN,2020-09-15,26
15710,B07W67NQMN,2020-09-16,23
15711,B07W67NQMN,2020-09-17,45
15712,B07W67NQMN,2020-09-18,35
15713,B07W67NQMN,2020-09-19,46
15714,B07W67NQMN,2020-09-20,55
15715,B07W67NQMN,2020-09-21,43
15716,B07W67NQMN,2020-09-22,49
15717,B07W67NQMN,2020-09-23,38
15718,B07W67NQMN,2020-09-24,31
15719,B07W67NQMN,2020-09-25,29
15720,B07W67NQMN,2020-09-26,42
15721,B07W67NQMN,2020-09-27,38
15722,B07W67NQMN,2020-09-28,38
15723,B07W67NQMN,2020-09-29,37
15724,B07W67NQMN,2020-09-30,24
15725,B07W67NQMN,2020-10-01,34
15726,B07W67NQMN,2020-10-02,37
15727,B07W67NQMN,2020-10-03,25
15728,B07W67NQMN,2020-10-04,56
15729,B07W67NQMN,2020-10-05,58
15730,B07W67NQMN,2020-10-06,91
15731,B07W67NQMN,2020-10-07,98
15732,B07W67NQMN,2020-10-08,65
15733,B07W67NQMN,2020-10-09,85
15734,B07W67NQMN,2020-10-10,97
